slug,locale,primary_text,headline_price,headline_place,description,cta,link
"buenas-noches-garden-residences","no","Trettién leiligheter og toppleiligheter helt vest i Estepona, fra toromsboliger med egen hage til toppetasjeboliger med solterrasse.","Fra 515 000 €","Buenas Noches","2-3 soverom","LEARN_MORE","https://nuevaliving.com/no/property-buenas-noches-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=buenas-noches-garden-residences"
"buenas-noches-garden-residences","sv","Trettioen lägenheter och takvåningar i Esteponas västra utkant, från tvårummare med egen trädgård till bostäder på översta planet med solterrass.","Från 515 000 €","Buenas Noches","2-3 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-buenas-noches-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=buenas-noches-garden-residences"
"buenas-noches-terrace-residences","en","Nine apartments left on the western edge of Estepona, from two-bedroom homes with their own garden to a penthouse with a 164 sqm roof solarium.","From EUR 590,000","Apartments & Penthouses, Buenas Noches","2-3 bedrooms","LEARN_MORE","https://nuevaliving.com/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","es","Quedan nueve apartamentos en el extremo oeste de Estepona, desde viviendas de dos dormitorios con jardín propio hasta un ático con solárium de 164 m².","Desde 590.000 €","Apartamentos y áticos, Buenas Noches","2-3 dormitorios","LEARN_MORE","https://nuevaliving.com/es/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","fr","Il reste neuf appartements à l’extrémité ouest d’Estepona, du deux-chambres avec jardin privatif au penthouse doté d’un solarium de 164 m².","À partir de 590 000 €","Buenas Noches","2-3 chambres","LEARN_MORE","https://nuevaliving.com/fr/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","de","Am Westrand von Estepona sind neun Wohnungen übrig, vom Zweizimmerhaus mit eigenem Garten bis zum Penthouse mit 164 m² Dachsolarium.","Ab 590.000 €","Wohnungen & Penthäuser, Buenas Noches","2-3 Schlafzimmer","LEARN_MORE","https://nuevaliving.com/de/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","ru","На западной окраине Эстепоны осталось девять квартир — от двухспальных с собственным садом до пентхауса с солярием на крыше 164 м².","От 590 000 €","Апартаменты и пентхаусы, Буэнас-Ночес","2-3 спальни","LEARN_MORE","https://nuevaliving.com/ru/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","ar","تبقّت تسع شقق في الطرف الغربي من إستيبونا، من مساكن بغرفتَي نوم وحديقة خاصة إلى بنتهاوس بسولاريوم على السطح مساحته 164 م².","ابتداءً من 590,000 €","شقق وبنتهاوس، بويناس نوتشيس","2-3 غرف نوم","LEARN_MORE","https://nuevaliving.com/ar/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","nl","Er zijn nog negen appartementen aan de westrand van Estepona, van woningen met twee slaapkamers en een eigen tuin tot een penthouse met een dakterras van 164 m².","Vanaf € 590.000","Buenas Noches","2-3 slaapkamers","LEARN_MORE","https://nuevaliving.com/nl/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","pl","Na zachodnim krańcu Estepony pozostało dziewięć mieszkań, od dwupokojowych z własnym ogrodem po penthouse z solarium na dachu o powierzchni 164 m².","Od 590 000 €","Apartamenty i penthouse'y, Buenas Noches","2-3 sypialnie","LEARN_MORE","https://nuevaliving.com/pl/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","no","Ni leiligheter gjenstår helt vest i Estepona, fra toromsboliger med egen hage til en toppleilighet med 164 m² solterrasse.","Fra 590 000 €","Buenas Noches","2-3 soverom","LEARN_MORE","https://nuevaliving.com/no/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=buenas-noches-terrace-residences"
"buenas-noches-terrace-residences","sv","Nio lägenheter återstår i Esteponas västra utkant, från tvårummare med egen trädgård till en takvåning med 164 m² solterrass.","Från 590 000 €","Buenas Noches","2-3 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-buenas-noches-terrace-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=buenas-noches-terrace-residences"
"calahonda-sea-view-villas","en","Seven detached sea-view villas in Calahonda, each with a private pool, a solarium and a lower level that can take a cinema or a gym.","From €1,650,000 + VAT","Mijas, Calahonda","From,€1,650,000","LEARN_MORE","https://nuevaliving.com/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","es","Siete villas independientes con vistas al mar en Calahonda, cada una con piscina privada, solárium y una planta inferior que admite cine o gimnasio.","Desde 1.650.000 € + IVA","Mijas, Calahonda","Desde,1.650.000 €","LEARN_MORE","https://nuevaliving.com/es/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","fr","Sept villas indépendantes avec vue mer à Calahonda, chacune avec piscine privée, solarium et un niveau inférieur pouvant accueillir un cinéma ou une salle de sport.","À partir de 1 650 000 € + TVA","Mijas, Calahonda","À partir de,1 650 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","de","Sieben freistehende Villen mit Meerblick in Calahonda, jede mit privatem Pool, Solarium und einem Untergeschoss, das Kino oder Fitnessraum aufnehmen kann.","Ab 1.650.000 € + MwSt.","Mijas, Calahonda","Ab,1.650.000 €","LEARN_MORE","https://nuevaliving.com/de/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","ru","Семь отдельных вилл с видом на море в Калаонде, у каждой частный бассейн, солярий и нижний уровень под кинозал или спортзал.","От 1 650 000 € + НДС","Mijas, Калаонда","От,1 650 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","ar","سبع فلل مستقلة بإطلالة على البحر في كالاهوندا، لكل منها مسبح خاص وسولاريوم ومستوى سفلي يتسع لصالة سينما أو رياضة.","من 1,650,000 € + ضريبة القيمة المضافة","Mijas، كالاهوندا","ابتداءً من,1,650,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","nl","Zeven vrijstaande villa’s met zeezicht in Calahonda, elk met privézwembad, solarium en een onderste niveau dat een bioscoop of fitnessruimte aankan.","Vanaf € 1.650.000 + btw","Mijas, Calahonda","Vanaf,€ 1.650.000","LEARN_MORE","https://nuevaliving.com/nl/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","pl","Siedem wolnostojących willi z widokiem na morze w Calahonda, każda z prywatnym basenem, solarium i poziomem dolnym mieszczącym kino lub siłownię.","Od 1 650 000 € + VAT","Mijas, Calahonda","Od,1 650 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","no","Sju frittstående villaer med sjøutsikt i Calahonda, hver med privat basseng, solterrasse og et nedre plan som rommer kino eller treningsrom.","Fra 1 650 000 € + mva","Mijas, Calahonda","Fra,1 650 000 €","LEARN_MORE","https://nuevaliving.com/no/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"calahonda-sea-view-villas","sv","Sju fristående villor med havsutsikt i Calahonda, var och en med privat pool, solterrass och ett nedre plan som rymmer biosalong eller gym.","Från 1 650 000 € + moms","Mijas, Calahonda","Från,1 650 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-calahonda-sea-view-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-mijas-fuengirola&utm_content=calahonda-sea-view-villas"
"cancelada-park","en","Low-rise apartments and penthouses with large terraces, garden options and access to a wider resort setting.","From €799,000","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=cancelada-park"
"cancelada-park","es","Apartamentos y áticos de baja altura con amplias terrazas, opción de jardín y acceso a un entorno tipo resort más amplio.","Desde 799.000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/es/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=cancelada-park"
"cancelada-park","fr","Appartements et penthouses de faible hauteur avec grandes terrasses, option jardin et accès à un cadre de type resort plus vaste.","À partir de 799 000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/fr/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=cancelada-park"
"cancelada-park","de","Niedrig gebaute Wohnungen und Penthäuser mit großen Terrassen, Gartenoption und Zugang zu einer weitläufigen Resort-Anlage.","Ab 799.000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/de/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=cancelada-park"
"cancelada-park","ru","Малоэтажные апартаменты и пентхаусы с большими террасами, возможностью сада и доступом к обширной курортной зоне.","От 799 000 €","Канселада / Новая Золотая миля","From,€799,000","LEARN_MORE","https://nuevaliving.com/ru/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=cancelada-park"
"cancelada-park","ar","شقق وبنتهاوس منخفضة الارتفاع بشرفات واسعة وخيار حديقة، مع إمكانية الوصول إلى محيط أوسع على طراز المنتجعات.","ابتداءً من 799,000 €","كانسيلادا / الميل الذهبي الجديد","From,€799,000","LEARN_MORE","https://nuevaliving.com/ar/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=cancelada-park"
"cancelada-park","nl","Laagbouwappartementen en penthouses met ruime terrassen, tuinopties en toegang tot een bredere resortomgeving.","Vanaf € 799.000","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/nl/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=cancelada-park"
"cancelada-park","pl","Niskie apartamenty i penthouse'y z dużymi tarasami, opcją ogrodu i dostępem do szerszego resortu.","Od 799 000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/pl/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=cancelada-park"
"cancelada-park","no","Lave leiligheter og toppleiligheter med store terrasser, hagealternativer og tilgang til en bredere resortomgivelse.","Fra 799 000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/no/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=cancelada-park"
"cancelada-park","sv","Låga lägenheter och takvåningar med stora terrasser, trädgårdsalternativ och tillgång till en vidare resortmiljö.","Från 799 000 €","Cancelada / New Golden Mile","From,€799,000","LEARN_MORE","https://nuevaliving.com/sv/property-cancelada-park.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=cancelada-park"
